date,liquidity_deficit_surplus_bln_rub_lag_1d,liquidity_deficit_surplus_bln_rub_change_1d,liquidity_deficit_surplus_bln_rub_change_5d,cbr_liquidity_stress_mad_score,cbr_liquidity_drain_mad_score,budget_funds_total_mln_rub_lagged,budget_funds_total_mln_rub_change_lagged,budget_funds_total_mln_rub_pct_change_lagged,budget_funds_rub_mln_rub_lagged,budget_funds_rub_mln_rub_change_lagged,budget_funds_rub_mln_rub_pct_change_lagged,budget_funds_rub_share_lagged,roskazna_auction_day_flag_lag_1d,roskazna_demand_volume_mln_rub_lag_1d,roskazna_cover_ratio_lag_1d,roskazna_bidders_count_lag_1d,roskazna_first_leg_settled_volume_mln_rub,roskazna_second_leg_return_volume_mln_rub,roskazna_net_flow_by_legs_mln_rub,roskazna_first_leg_auctions_count,roskazna_second_leg_auctions_count,roskazna_net_flow_rolling_7d_mln_rub,roskazna_net_flow_rolling_14d_mln_rub,roskazna_net_flow_rolling_30d_mln_rub,roskazna_first_leg_rolling_7d_mln_rub,roskazna_first_leg_rolling_14d_mln_rub,roskazna_first_leg_rolling_30d_mln_rub,roskazna_second_leg_rolling_7d_mln_rub,roskazna_second_leg_rolling_14d_mln_rub,roskazna_second_leg_rolling_30d_mln_rub,roskazna_net_flow_stress_mad_score,Flag_Budget_Drain,days_since_last_roskazna_auction
2023-09-28,307.5,-92.8,-25.6,-2.584924879043,0.064885496183,224469.0,7004.0,0.032207481664,48804.0,3283.0,0.072120559742,0.217419777341,1,1524285.0,1.90535625,18.0,1000000.0,110000.0,890000.0,2,2,1050000.0,520000.0,-730000.0,1500000.0,2150000.0,7100000.0,450000.0,1630000.0,7830000.0,-3.179805787247,0,0
2023-09-29,296.8,-10.7,-57.8,-2.568410334733,0.187786259542,224469.0,7004.0,0.032207481664,48804.0,3283.0,0.072120559742,0.217419777341,1,1421538.0,2.030768571429,13.0,680000.0,600000.0,80000.0,2,2,1230000.0,650000.0,-550000.0,2140000.0,2680000.0,7180000.0,910000.0,2030000.0,7730000.0,-3.963414634146,0,0
2023-10-02,1190.3,893.5,841.1,-3.710788064269,-3.25258719816,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,0,,,,500000.0,310000.0,190000.0,2,2,1470000.0,1100000.0,-110000.0,2590000.0,3090000.0,6780000.0,1120000.0,1990000.0,6890000.0,-5.0,0,0
2023-10-03,800.8,-389.5,483.6,-3.215516141381,-1.884364195159,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,1168329.0,1.46041125,9.0,500000.0,290000.0,210000.0,2,2,1580000.0,1400000.0,100000.0,2980000.0,3380000.0,7280000.0,1400000.0,1980000.0,7180000.0,-5.0,0,0
2023-10-04,702.3,-98.5,302.0,-3.095713371721,-1.184049079755,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,605925.0,1.731214285714,11.0,550000.0,650000.0,-100000.0,2,2,1270000.0,1240000.0,0.0,3230000.0,3790000.0,7230000.0,1960000.0,2550000.0,7230000.0,-5.0,0,0
2023-10-05,314.0,-388.3,6.5,-2.586859261153,-0.048789857856,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,657800.0,0.773882352941,8.0,597800.0,800000.0,-202200.0,2,2,177800.0,1227800.0,-52200.0,2827800.0,4327800.0,7227800.0,2650000.0,3100000.0,7280000.0,-5.0,0,0
2023-10-06,445.0,131.0,148.2,-2.755885363357,-0.590717299578,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,1293513.0,1.847875714286,12.0,750000.0,900000.0,-150000.0,2,2,-52200.0,1177800.0,97800.0,2897800.0,5037800.0,7377800.0,2950000.0,3860000.0,7280000.0,-5.0,0,0
2023-10-09,379.9,-65.1,-810.4,-2.670887695063,3.04542013626,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,0,,,,250000.0,350000.0,-100000.0,2,2,-342200.0,1127800.0,-2200.0,2647800.0,5237800.0,7077800.0,2990000.0,4110000.0,7080000.0,-5.0,0,0
2023-10-10,290.5,-89.4,-510.3,-2.55349610124,1.894479909876,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,1046086.0,1.494408571429,6.0,600000.0,700000.0,-100000.0,2,2,-652200.0,927800.0,-102200.0,2747800.0,5727800.0,7677800.0,3400000.0,4800000.0,7780000.0,-5.0,0,0
2023-10-11,356.5,66.0,-345.8,-2.632754659178,1.274840644919,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,1360631.0,2.473874545455,15.0,550000.0,700000.0,-150000.0,2,2,-702200.0,567800.0,47800.0,2747800.0,5977800.0,8027800.0,3450000.0,5410000.0,7980000.0,-3.120963442184,0,0
2023-10-12,329.0,-27.5,15.0,-2.599360613811,-0.078107397672,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,786076.0,3.144304,16.0,250000.0,447800.0,-197800.0,2,2,-697800.0,-520000.0,0.0,2400000.0,5227800.0,7827800.0,3097800.0,5747800.0,7827800.0,2.736842105263,1,0
2023-10-13,527.7,198.7,82.7,-2.84470228229,-0.334973504921,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,843147.0,3.372588,14.0,250000.0,400000.0,-150000.0,2,2,-697800.0,-750000.0,-150000.0,1900000.0,4797800.0,7927800.0,2597800.0,5547800.0,8077800.0,3.838280450358,1,0
2023-10-16,615.2,87.5,235.3,-2.948365763703,-0.924817798236,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,0,,,,100000.0,150000.0,-50000.0,1,2,-647800.0,-990000.0,-150000.0,1750000.0,4397800.0,7577800.0,2397800.0,5387800.0,7727800.0,4.957932692308,1,0
2023-10-17,658.0,42.8,367.5,-2.992135971588,-1.431914077484,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,569650.0,3.797666666667,10.0,300000.0,600000.0,-300000.0,2,2,-847800.0,-1500000.0,-450000.0,1450000.0,4197800.0,7877800.0,2297800.0,5697800.0,8327800.0,5.0,1,0
2023-10-18,722.1,64.1,365.6,-3.066278038271,-1.424626006904,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,735738.0,3.67869,19.0,150000.0,50000.0,100000.0,2,1,-597800.0,-1300000.0,-90000.0,1050000.0,3797800.0,7937800.0,1647800.0,5097800.0,8027800.0,5.0,1,0
2023-10-19,743.3,21.2,414.3,-3.071473750791,-1.610429447853,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,276700.0,2.515454545455,13.0,60000.0,300000.0,-240000.0,2,2,-640000.0,-1337800.0,-240000.0,860000.0,3260000.0,7787800.0,1500000.0,4597800.0,8027800.0,5.0,1,0
2023-10-20,721.0,-22.3,193.3,-3.047926968429,-0.766088631985,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,422812.0,4.697911111111,15.0,90000.0,150000.0,-60000.0,2,2,-550000.0,-1247800.0,-360000.0,700000.0,2600000.0,7737800.0,1250000.0,3847800.0,8097800.0,5.0,1,0
2023-10-23,794.2,73.2,179.0,-3.119032623756,-0.707035755479,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,0,,,,50000.0,150000.0,-100000.0,2,2,-600000.0,-1247800.0,-170000.0,650000.0,2400000.0,7687800.0,1250000.0,3647800.0,7857800.0,5.0,1,0
2023-10-24,729.4,-64.8,71.4,-3.011639549437,-0.292851652575,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,200012.0,4.00024,10.0,110000.0,200000.0,-90000.0,2,2,-390000.0,-1237800.0,-260000.0,460000.0,1910000.0,7797800.0,850000.0,3147800.0,8057800.0,5.0,1,0
2023-10-25,788.3,58.9,66.2,-3.05642555307,-0.272867025365,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,547736.0,3.9124,16.0,240000.0,80000.0,160000.0,2,2,-330000.0,-927800.0,-50000.0,550000.0,1600000.0,7987800.0,880000.0,2527800.0,8037800.0,4.639,1,0
2023-10-26,897.2,108.9,153.9,-3.201348146299,-0.609915449654,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,895612.0,2.985373333333,18.0,300000.0,110000.0,190000.0,2,2,100000.0,-540000.0,40000.0,790000.0,1650000.0,8177800.0,690000.0,2190000.0,8137800.0,2.7,1,0
2023-10-27,694.4,-202.8,-26.6,-2.946185541266,0.08378170638,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,1,1431072.0,2.601949090909,17.0,550000.0,240000.0,310000.0,2,2,470000.0,-80000.0,140000.0,1250000.0,1950000.0,8427800.0,780000.0,2030000.0,8287800.0,0.4,0,0
2023-10-30,836.2,141.8,42.0,-3.113990282796,-0.180277349769,228953.0,4484.0,0.019976032325,51571.0,2767.0,0.056696172445,0.225247103117,0,,,,1640000.0,210000.0,1430000.0,4,2,2000000.0,1400000.0,600000.0,2840000.0,3490000.0,8387800.0,840000.0,2090000.0,7787800.0,-5.0,0,0
2023-10-31,1204.1,367.9,474.7,-3.574208031928,-1.830845771144,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1180000.0,0.842857142857,5.0,515000.0,210000.0,305000.0,2,2,2395000.0,2005000.0,905000.0,3245000.0,3705000.0,8902800.0,850000.0,1700000.0,7997800.0,-5.0,0,0
2023-11-01,2262.3,1058.2,1474.0,-4.901774556361,-5.0,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1211000.0,1.274736842105,15.0,370000.0,640000.0,-270000.0,2,3,1965000.0,1635000.0,445000.0,3375000.0,3925000.0,8772800.0,1410000.0,2290000.0,8327800.0,-5.0,0,0
2023-11-02,1025.8,-1236.5,128.6,-3.364856390317,-0.497716894977,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,153636.0,0.76818,6.0,416010.0,415000.0,1010.0,3,2,1776010.0,1876010.0,236010.0,3491010.0,4281010.0,8688810.0,1715000.0,2405000.0,8452800.0,-5.0,0,0
2023-11-03,1181.8,156.0,487.4,-3.559392265193,-1.845979614949,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,939961.0,0.989432631579,9.0,250000.0,420000.0,-170000.0,1,2,1296010.0,1766010.0,166010.0,3191010.0,4441010.0,8388810.0,1895000.0,2675000.0,8222800.0,-5.0,0,0
2023-11-06,1158.2,-23.6,322.0,-3.532620993086,-1.222012102874,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,0,,,,0.0,0.0,0.0,0,0,-133990.0,1866010.0,518210.0,1551010.0,4391010.0,7041010.0,1685000.0,2525000.0,6522800.0,-5.0,0,3
2023-11-07,970.6,-187.6,-233.5,-3.29968533669,0.880636604775,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,0,,,,150000.0,66010.0,83990.0,2,1,-355000.0,2040000.0,602200.0,1186010.0,4431010.0,7191010.0,1541010.0,2391010.0,6588810.0,-5.0,0,0
2023-11-08,979.5,8.9,-1282.8,-3.31146921818,4.847579425113,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,119677.0,1.994616666667,10.0,302852.0,250000.0,52852.0,3,1,-32148.0,1932852.0,755052.0,1118862.0,4493862.0,7243862.0,1151010.0,2561010.0,6488810.0,-5.0,0,0
2023-11-09,1009.3,29.8,-16.5,-3.320964517741,0.056567957479,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,297852.0,0.99284,6.0,50000.0,100000.0,-50000.0,1,2,-83158.0,1692852.0,805052.0,752852.0,4243862.0,6693862.0,836010.0,2551010.0,5888810.0,-5.0,0,0
2023-11-10,754.3,-255.0,-427.5,-3.004629050419,1.618340943683,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,279011.0,3.100122222222,12.0,140000.0,542852.0,-402852.0,2,2,-316010.0,980000.0,552200.0,642852.0,3833862.0,6283862.0,958862.0,2853862.0,5731662.0,-4.9,0,0
2023-11-13,812.4,58.1,-345.8,-3.063784726548,1.308279282717,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,0,,,,200000.0,50000.0,150000.0,2,1,-166010.0,-300000.0,1050000.0,842852.0,2393862.0,5983862.0,1008862.0,2693862.0,4933862.0,1.5,1,0
2023-11-14,965.8,153.4,-4.8,-3.25077784692,0.004209720628,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,890632.0,2.22658,13.0,400000.0,200000.0,200000.0,2,2,-50000.0,-405000.0,1250000.0,1092852.0,2278862.0,6383862.0,1142852.0,2683862.0,5133862.0,2.025,1,0
2023-11-15,925.0,-40.8,-54.5,-3.19001490313,0.191448382126,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,380132.0,2.534213333333,12.0,250000.0,550000.0,-300000.0,2,2,-402852.0,-435000.0,1000000.0,1040000.0,2158862.0,6533862.0,1442852.0,2593862.0,5533862.0,2.175,1,0
2023-11-16,753.5,-171.5,-255.8,-2.954326030449,0.96687211094,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,686852.0,2.747408,11.0,150000.0,100000.0,50000.0,2,1,-302852.0,-386010.0,1350000.0,1140000.0,1892852.0,6383862.0,1442852.0,2278862.0,5033862.0,1.93005,1,0
2023-11-17,774.7,21.2,20.4,-2.974663206031,-0.092443421557,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,499813.0,3.570092857143,14.0,140000.0,350000.0,-210000.0,2,2,-110000.0,-426010.0,1040000.0,1140000.0,1782852.0,6373862.0,1250000.0,2208862.0,5333862.0,2.13005,1,0
2023-11-20,804.5,29.8,-7.9,-3.008032624815,0.016253869969,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,0,,,,110000.0,200000.0,-90000.0,2,2,-350000.0,-516010.0,1250000.0,1050000.0,1892852.0,6333862.0,1400000.0,2408862.0,5083862.0,2.58005,1,0
2023-11-21,773.8,-30.7,-192.0,-2.967642336668,0.728715170279,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,409038.0,3.718527272727,12.0,410000.0,400000.0,10000.0,2,2,-540000.0,-590000.0,1260000.0,1060000.0,2152852.0,6743862.0,1600000.0,2742852.0,5483862.0,2.906403940887,1,0
2023-11-22,866.2,92.4,-58.8,-3.081932773109,0.208655332303,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1381723.0,3.140279545455,17.0,140000.0,150000.0,-10000.0,2,2,-250000.0,-652852.0,1350000.0,950000.0,1990000.0,6833862.0,1200000.0,2642852.0,5483862.0,3.184643902439,1,0
2023-11-23,807.5,-58.7,54.0,-3.011258196214,-0.223297213622,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,490206.0,4.456418181818,14.0,460000.0,450000.0,10000.0,3,2,-290000.0,-592852.0,1450000.0,1260000.0,2400000.0,7183862.0,1550000.0,2992852.0,5733862.0,2.89196097561,1,0
2023-11-24,921.8,114.3,147.1,-3.151676357788,-0.580270793037,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1606210.0,3.277979591837,24.0,140000.0,140000.0,0.0,2,2,-80000.0,-190000.0,1290000.0,1260000.0,2400000.0,7083862.0,1340000.0,2590000.0,5793862.0,0.926829268293,0,0
2023-11-27,808.3,-113.5,3.8,-3.0076951719,-0.023148148148,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,0,,,,200000.0,110000.0,90000.0,2,2,100000.0,-250000.0,880000.0,1350000.0,2400000.0,6433862.0,1250000.0,2650000.0,5553862.0,1.219512195122,0,0
2023-11-28,905.2,96.9,131.4,-3.124379960317,-0.511932255581,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1502990.0,2.147128571429,17.0,1500000.0,110000.0,1390000.0,3,2,1480000.0,940000.0,2270000.0,2440000.0,3500000.0,7933862.0,960000.0,2560000.0,5663862.0,-4.585365853659,0,0
2023-11-29,893.5,-11.7,27.3,-3.101732673267,-0.111239414935,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,1207252.0,1.341391111111,10.0,300000.0,140000.0,160000.0,1,2,1650000.0,1400000.0,1000000.0,2600000.0,3550000.0,6593862.0,950000.0,2150000.0,5593862.0,-5.0,0,0
2023-11-30,1267.2,373.7,459.7,-3.550944794368,-1.767075978511,228622.0,-331.0,-0.001445711565,43047.0,-8524.0,-0.165286692133,0.188288966066,1,652801.0,1.865145714286,14.0,250000.0,910000.0,-660000.0,2,3,980000.0,690000.0,35000.0,2390000.0,3650000.0,6328862.0,1410000.0,2960000.0,6293862.0,-3.365853658537,0,0
2023-12-01,1094.2,-173.0,172.4,-3.332839140104,-0.664620107444,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,588713.0,2.354852,12.0,500000.0,650000.0,-150000.0,2,2,830000.0,750000.0,155000.0,2750000.0,4010000.0,6458862.0,1920000.0,3260000.0,6303862.0,-3.658536585366,0,0
2023-12-04,1186.4,92.2,378.1,-3.45099009901,-1.450057405281,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,0,,,,1100000.0,1500000.0,-400000.0,4,4,340000.0,440000.0,-76010.0,3650000.0,5000000.0,6892852.0,3310000.0,4560000.0,6968862.0,-2.146058811766,0,0
2023-12-05,1018.8,-167.6,113.6,-3.248015873016,-0.438434982739,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1410304.0,1.76288,14.0,1550000.0,650000.0,900000.0,3,2,-150000.0,1330000.0,823990.0,3700000.0,6140000.0,8442852.0,3850000.0,4810000.0,7618862.0,-5.0,0,0
2023-12-06,1394.3,375.5,500.8,-3.699987628356,-1.918070444104,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1781380.0,1.319540740741,14.0,300000.0,450000.0,-150000.0,2,2,-460000.0,1190000.0,673990.0,3700000.0,6300000.0,8742852.0,4160000.0,5110000.0,8068862.0,-5.0,0,0
2023-12-07,592.6,-801.7,-674.6,-2.70942181503,2.581929555896,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,295000.0,1.475,8.0,600000.0,600000.0,0.0,3,4,200000.0,1180000.0,590000.0,4050000.0,6440000.0,9192852.0,3850000.0,5260000.0,8602852.0,-5.0,0,0
2023-12-08,579.0,-13.6,-515.2,-2.694471988101,1.971669218989,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,860136.0,1.563883636364,11.0,300000.0,350000.0,-50000.0,2,2,300000.0,1130000.0,487148.0,3850000.0,6600000.0,9190000.0,3550000.0,5470000.0,8702852.0,-5.0,0,0
2023-12-11,399.1,-179.9,-787.3,-2.462319019923,3.017261219793,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,0,,,,250000.0,700000.0,-450000.0,3,3,250000.0,590000.0,490000.0,3000000.0,6650000.0,9250000.0,2750000.0,6060000.0,8760000.0,-2.809523809524,0,0
2023-12-12,195.4,-203.7,-823.4,-2.187761120668,3.156561780507,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1061321.0,1.768868333333,11.0,950000.0,750000.0,200000.0,3,3,-450000.0,-600000.0,690000.0,2400000.0,6100000.0,10200000.0,2850000.0,6700000.0,9510000.0,2.857142857143,1,0
2023-12-13,444.5,249.1,-949.8,-2.482682658181,3.646923076923,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1141048.0,1.755458461538,14.0,300000.0,410000.0,-110000.0,3,4,-410000.0,-870000.0,430000.0,2400000.0,6100000.0,10300000.0,2810000.0,6970000.0,9870000.0,4.142857142857,1,0
2023-12-14,179.2,-265.3,-413.4,-2.151826065714,1.582146979608,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,434000.0,1.736,7.0,650000.0,650000.0,0.0,3,3,-410000.0,-210000.0,230000.0,2450000.0,6500000.0,10550000.0,2860000.0,6710000.0,10320000.0,1.0,0,0
2023-12-15,56.8,-122.4,-522.2,-1.992816266894,1.987370838117,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1088214.0,1.554591428571,13.0,300000.0,240000.0,60000.0,3,3,-300000.0,0.0,590000.0,2450000.0,6300000.0,10600000.0,2750000.0,6300000.0,10010000.0,0.0,0,0
2023-12-18,-37.0,-93.8,-436.1,-1.876855682648,1.657864523536,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,0,,,,800000.0,550000.0,250000.0,2,2,400000.0,650000.0,1000000.0,3000000.0,6000000.0,11110000.0,2600000.0,5350000.0,10110000.0,-3.095238095238,0,0
2023-12-19,-409.4,-372.4,-604.8,-1.423704064249,2.303482587065,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,902000.0,1.1275,6.0,1950000.0,2100000.0,-150000.0,3,4,50000.0,-400000.0,850000.0,4000000.0,6400000.0,13060000.0,3950000.0,6800000.0,12210000.0,1.904761904762,1,0
2023-12-20,-476.5,-67.1,-921.0,-1.336651693578,3.513585916571,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,2817272.0,1.444754871795,21.0,450000.0,150000.0,300000.0,2,2,460000.0,50000.0,1240000.0,4150000.0,6550000.0,13400000.0,3690000.0,6500000.0,12160000.0,-0.238095238095,0,0
2023-12-21,-379.6,96.9,-558.8,-1.446569042721,2.127439724455,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,721878.0,1.443756,12.0,500000.0,300000.0,200000.0,2,2,660000.0,250000.0,1430000.0,4000000.0,6450000.0,13490000.0,3340000.0,6200000.0,12060000.0,-1.190476190476,0,0
2023-12-22,-844.2,-464.6,-901.0,-0.869281834641,3.437045541523,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,751126.0,1.365683636364,8.0,140000.0,390000.0,-250000.0,2,2,350000.0,50000.0,1190000.0,3840000.0,6290000.0,13490000.0,3490000.0,6240000.0,12300000.0,-0.238095238095,0,0
2023-12-25,-1097.9,-253.7,-1060.9,-0.562801932367,4.048985840031,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,0,,,,500000.0,1150000.0,-650000.0,1,2,-550000.0,-150000.0,530000.0,3540000.0,6540000.0,13390000.0,4090000.0,6690000.0,12860000.0,0.714285714286,0,0
2023-12-26,-1246.5,-148.6,-837.1,-0.379635221645,3.192499043245,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,530000.0,1.06,2.0,500000.0,1040000.0,-540000.0,1,2,-940000.0,-890000.0,-10000.0,2090000.0,6090000.0,13890000.0,3030000.0,6980000.0,13900000.0,4.194512258344,1,0
2023-12-27,-1092.6,153.9,-616.1,-0.559571136008,2.346727898967,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,1573263.0,1.74807,12.0,400000.0,890000.0,-490000.0,1,3,-1730000.0,-1270000.0,-590000.0,2040000.0,6190000.0,14090000.0,3770000.0,7460000.0,14680000.0,5.0,1,1
2023-12-28,-1360.2,-267.6,-980.6,-0.238390469244,3.741676234214,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,0,,,,150000.0,590000.0,-440000.0,2,3,-2370000.0,-1710000.0,-2420000.0,1690000.0,5690000.0,12740000.0,4060000.0,7400000.0,15160000.0,5.0,1,0
2023-12-29,-1014.1,346.1,-169.9,-0.660633484163,0.639112131649,223934.0,-4688.0,-0.020505463166,39944.0,-3103.0,-0.072084001208,0.178373985192,1,441633.0,2.94422,13.0,1000000.0,0.0,1000000.0,2,0,-1120000.0,-770000.0,-1580000.0,2550000.0,6390000.0,13440000.0,3670000.0,7160000.0,15020000.0,3.5,1,0
2024-01-01,1320.7,2334.8,2418.6,-3.516574923547,-5.0,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,0.0,0.0,0.0,0,0,-470000.0,-1020000.0,-770000.0,2050000.0,5590000.0,12690000.0,2520000.0,6610000.0,13460000.0,4.454148471616,1,3
2024-01-03,-34.1,-1354.8,1212.4,-1.862068965517,-4.621765601218,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,0.0,0.0,0.0,0,0,560000.0,-1170000.0,-370000.0,1150000.0,3190000.0,11590000.0,590000.0,4360000.0,11960000.0,5.0,1,5
2024-01-04,-34.1,0.0,1058.5,-1.86115885097,-4.013242527431,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,0.0,0.0,0.0,0,0,1000000.0,-1370000.0,-1270000.0,1000000.0,2690000.0,10040000.0,0.0,4060000.0,11310000.0,5.0,1,6
2024-01-05,-305.7,-271.6,1054.5,-1.525883218842,-3.986787466969,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,0.0,0.0,0.0,0,0,0.0,-1120000.0,-1120000.0,0.0,2550000.0,9740000.0,0.0,3670000.0,10860000.0,4.869565217391,1,7
2024-01-08,-305.1,0.6,709.0,-1.527572624323,-2.671433948062,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,0.0,0.0,0.0,0,0,0.0,-470000.0,-1070000.0,0.0,2050000.0,8840000.0,0.0,2520000.0,9910000.0,2.017167381974,1,10
2024-01-09,-479.0,-173.9,-1799.7,-1.314289239882,5.0,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,0,,,,900000.0,50000.0,850000.0,2,1,850000.0,920000.0,-220000.0,900000.0,2450000.0,9740000.0,50000.0,1530000.0,9960000.0,-3.948497854077,0,0
2024-01-10,-522.7,-43.7,-488.6,-1.260912575739,1.803703703704,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,1,1026400.0,1.140444444444,6.0,200000.0,750000.0,-550000.0,2,3,300000.0,860000.0,-320000.0,1100000.0,2250000.0,9690000.0,800000.0,1390000.0,10010000.0,-3.690987124464,0,0
2024-01-11,-1712.1,-1189.4,-1678.0,0.210598163316,5.0,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,1,470000.0,2.35,8.0,625000.0,300000.0,325000.0,2,1,625000.0,1625000.0,-195000.0,1725000.0,2725000.0,9365000.0,1100000.0,1100000.0,9560000.0,-5.0,0,0
2024-01-12,-1424.0,288.1,-1118.3,-0.14752870694,4.141849238767,225017.0,1083.0,0.004836246394,37812.0,-2132.0,-0.053374724614,0.16804063693,1,967138.0,0.879216363636,6.0,1025000.0,450000.0,575000.0,2,3,1200000.0,1200000.0,490000.0,2750000.0,2750000.0,10090000.0,1550000.0,1550000.0,9600000.0,-5.0,0,0
